CIK,Company_Name,Date,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16
1144980,ASBURY AUTOMOTIVE GROUP INC,20191231,0.27188143,-0.043609545,0.11936543,0.20058921,0.14843358,-0.2198152,-0.4827302,-0.4516827,0.01062575,0.1976281,0.5414344,-0.10152591,0.22546957,-0.23507571,-0.19102356,0.46623787
1144980,ASBURY AUTOMOTIVE GROUP INC,20201231,0.33199978,-0.047638953,0.16783005,0.21417668,0.20200706,-0.22857998,-0.4932362,-0.46967712,0.028281838,0.20288265,0.54192865,-0.12256007,0.2199706,-0.26663673,-0.22850677,0.473137
1144980,ASBURY AUTOMOTIVE GROUP INC,20211231,0.27235827,-0.0443978,0.11811743,0.19999462,0.1501145,-0.2209575,-0.48538828,-0.4526373,0.010844126,0.1978935,0.5427368,-0.100284964,0.22456987,-0.23418193,-0.1911967,0.46378583
1144980,ASBURY AUTOMOTIVE GROUP INC,20221231,0.2732274,-0.042950764,0.11988712,0.20109026,0.14897898,-0.22240989,-0.4850344,-0.4531552,0.010966383,0.19895747,0.5433024,-0.10150541,0.22509028,-0.23569793,-0.19133261,0.46452492
1145197,INSULET CORP,20201231,0.31300554,0.06097223,0.1830396,0.19233042,0.10884164,-0.30776858,-0.43237332,-0.5164305,-0.035714813,0.2622497,0.53578144,-0.16675574,0.22598024,-0.26637533,-0.11985758,0.5205273
1145197,INSULET CORP,20211231,0.27200794,-0.052101076,0.10754266,0.20367919,0.15677235,-0.23031035,-0.5056497,-0.45828176,0.015915878,0.20051491,0.55470324,-0.0955832,0.22225605,-0.23256133,-0.19599284,0.44498545
1145197,INSULET CORP,20221231,0.30640325,-0.03360313,0.15551409,0.20147838,0.17231634,-0.22147942,-0.4728802,-0.46129274,0.0143873915,0.202318,0.53336954,-0.11614561,0.22305875,-0.2529161,-0.20416869,0.48535073
1156039,"ANTHEM, INC.",20171231,0.25372764,0.0034254938,0.14434361,0.20751143,0.11553579,-0.2414914,-0.42811823,-0.4575497,0.0039929003,0.2207481,0.5039847,-0.11438811,0.2121881,-0.25321302,-0.16151677,0.4804822
1156039,"ANTHEM, INC.",20181231,0.1933647,0.040651187,0.043536134,0.29199663,0.0751993,-0.22765756,-0.40847105,-0.39994696,0.06965362,0.18969275,0.43219197,-0.1864483,0.20616081,-0.2683915,-0.13703889,0.4851486
1156039,"ELEVANCE HEALTH, INC.",20211231,0.25259036,-0.03334029,0.11487239,0.204878,0.12992865,-0.21989767,-0.46164918,-0.4459234,0.009132564,0.20227551,0.5232159,-0.11048997,0.22279802,-0.2350983,-0.17323071,0.47400984
1156039,"ELEVANCE HEALTH, INC.",20221231,0.51080227,0.20870148,0.39040923,0.29704407,0.25012997,-0.37308955,-0.37928706,-0.5333768,0.05388376,0.248234,0.46534702,-0.07599835,0.15565293,-0.41529197,-0.25242844,0.46384108
1156041,HOUSTON AMERICAN ENERGY CORP,20191231,0.24471019,-0.03349507,0.10109965,0.19193545,0.12457971,-0.21939543,-0.47471398,-0.44868118,0.0055945255,0.19719836,0.5367003,-0.09477256,0.23128657,-0.22544926,-0.17714553,0.470051
1156041,HOUSTON AMERICAN ENERGY CORP,20211231,0.7414993,0.02820994,-0.37132734,-0.23748328,0.7213892,0.44265014,-0.24950854,-0.1843466,0.16683643,-0.88082594,0.008514315,0.39258894,0.54290044,0.037539363,-0.82671475,1.2193179
1156174,LAKE AREA CORN PROCESSORS LLC,20171231,0.39118233,0.07320045,0.36538795,0.33059222,0.20132329,-0.43915242,-0.50662947,-0.56745744,0.058212318,0.30597165,0.6239465,-0.11972934,0.28672504,-0.41121286,-0.32363898,0.49848187
1156174,LAKE AREA CORN PROCESSORS LLC,20181231,0.21098478,0.110656664,0.19027087,0.170713,-0.00010558963,-0.17192304,-0.264879,-0.3994476,-0.030428564,0.19042164,0.41824365,-0.16425139,0.27176932,-0.24969348,-0.108960256,0.6615883
1156174,LAKE AREA CORN PROCESSORS LLC,20191231,0.21515848,0.0921102,0.17650813,0.16853009,0.015856542,-0.1811243,-0.29365078,-0.4027806,-0.027992751,0.18828848,0.43365782,-0.14908364,0.26476857,-0.23997986,-0.11638525,0.6361843
1156174,LAKE AREA CORN PROCESSORS LLC,20201231,0.2550627,-0.056010053,0.086936615,0.19858623,0.14837444,-0.23515706,-0.5163804,-0.4603755,0.014631376,0.19954881,0.5598669,-0.08425452,0.22398359,-0.22512454,-0.19257963,0.4332729
1156174,LAKE AREA CORN PROCESSORS LLC,20211231,0.24291028,-0.031519085,0.099385224,0.19149724,0.121955246,-0.22160475,-0.4753811,-0.44875872,0.004594285,0.19809106,0.5371492,-0.09467993,0.23089503,-0.22419174,-0.17419076,0.4694596
1156174,LAKE AREA CORN PROCESSORS LLC,20221231,0.2428372,-0.025080979,0.105159275,0.1883391,0.11542657,-0.221024,-0.4645112,-0.4448318,0.0015264042,0.19442518,0.53037894,-0.095200464,0.23370472,-0.22455648,-0.17314197,0.48042682
1156375,CME GROUP INC.,20171231,0.16318879,-0.0042099804,0.060894333,0.19406182,0.047210325,-0.23528486,-0.44342464,-0.43809962,-0.002063606,0.19879699,0.52466404,-0.09032217,0.25912198,-0.2156127,-0.14942907,0.4907626
1156375,CME GROUP INC.,20181231,0.65119267,3.0069695,-0.2501613,2.2581336,-0.23233917,-1.2402607,0.35555404,0.033296257,1.7775804,0.09494592,-0.8605856,-1.7514508,0.2434042,-1.5162013,-0.11164351,1.6546295
1156375,CME GROUP INC.,20191231,0.2687313,-0.04255648,0.11730341,0.19978388,0.14589024,-0.2197195,-0.48203298,-0.45178246,0.0100182295,0.1982306,0.5410733,-0.10094283,0.22591266,-0.23423755,-0.18914665,0.4664415
1156375,CME GROUP INC.,20201231,0.27003103,-0.043134406,0.11801844,0.20050193,0.14708099,-0.22006074,-0.48281837,-0.45194077,0.010490313,0.19825396,0.5414556,-0.10144459,0.22564688,-0.23473683,-0.18994032,0.46594924
1156375,CME GROUP INC.,20211231,0.65298784,3.010428,-0.24851221,2.257622,-0.23146439,-1.2403064,0.35726714,0.03178394,1.7771243,0.09723183,-0.86163044,-1.7525295,0.24315332,-1.5180622,-0.10965377,1.6583424
1156375,CME GROUP INC.,20221231,0.6520121,3.0149236,-0.2527256,2.262947,-0.23159847,-1.2429539,0.35552132,0.034057856,1.7843672,0.09413696,-0.86344564,-1.7529137,0.24676964,-1.5213741,-0.11700255,1.6623132
1157075,"PHARMACYTE BIOTECH, INC.",20180430,0.23282194,-0.09108849,0.035781443,0.18798481,0.16020495,-0.16906677,-0.48844704,-0.4416989,0.001094941,0.17764223,0.52387005,-0.11111863,0.20678133,-0.18680793,-0.13547319,0.42418623
1157075,"PHARMACYTE BIOTECH, INC.",20190430,0.23390104,-0.08914955,0.03972034,0.18848135,0.15814765,-0.17299353,-0.48940533,-0.44204938,0.0014435314,0.17814942,0.5260049,-0.10872431,0.20883048,-0.18980065,-0.1400685,0.4260327
1157075,"PHARMACYTE BIOTECH, INC.",20220430,-0.07344669,-0.0049193203,-0.6003206,-0.2171572,-0.24708113,0.60736734,0.14861488,-0.038916945,-0.0028029755,-0.9528569,-0.046913028,0.083635226,1.0491426,-0.12070844,-0.63652307,1.6185071
1157075,"PHARMACYTE BIOTECH, INC.",20230430,0.2339926,-0.076490685,0.043009385,0.19984642,0.12151297,-0.17523745,-0.47648656,-0.45900184,-0.0053203814,0.18710418,0.5422592,-0.15271474,0.24457945,-0.20974198,-0.13662966,0.45926216
1157601,"MADRIGAL PHARMACEUTICALS, INC.",20191231,0.2458982,-0.013750479,0.11920444,0.19686553,0.112575024,-0.23765852,-0.466868,-0.45457435,0.0045490526,0.20720291,0.5409782,-0.097462416,0.23968352,-0.23680556,-0.18156624,0.4852773
1157762,CHINA AUTOMOTIVE SYSTEMS INC,20171231,0.45265168,-0.03080824,0.27562743,0.2590636,0.29342172,-0.24494238,-0.51140374,-0.49878192,0.07956307,0.2070741,0.5398098,-0.14985941,0.23140715,-0.34313044,-0.33102494,0.5009434
1157762,CHINA AUTOMOTIVE SYSTEMS INC,20181231,103.0002,178.18208,26.815649,58.172646,96.498375,-49.859272,10.193578,56.629818,115.68808,-23.090687,-66.45205,17.010498,-96.45105,-4.0148373,1.311371,-31.753061
1157762,CHINA AUTOMOTIVE SYSTEMS INC,20191231,0.24732375,-0.024728298,0.111794256,0.19093126,0.11992715,-0.21660192,-0.4609902,-0.4456712,0.0025801845,0.19771165,0.5293289,-0.099736795,0.23187388,-0.22774577,-0.1732447,0.482926
1157762,CHINA AUTOMOTIVE SYSTEMS INC,20201231,0.14522475,0.0041496754,0.048185594,0.19459546,0.03264596,-0.24108157,-0.4408083,-0.43671882,-0.0029258318,0.20131947,0.5263332,-0.08790612,0.2638797,-0.21041399,-0.14141947,0.492518
1157762,CHINA AUTOMOTIVE SYSTEMS INC,20211231,0.27886438,-0.040442705,0.1242862,0.20316787,0.15402886,-0.22660339,-0.4878142,-0.45473272,0.013500221,0.20092988,0.54433405,-0.10310204,0.22256969,-0.23786044,-0.1934271,0.46251658
1157762,CHINA AUTOMOTIVE SYSTEMS INC,20221231,0.25928032,-0.0351699,0.11351975,0.19587308,0.13513573,-0.22089642,-0.47666085,-0.4509252,0.006896384,0.19978887,0.5389515,-0.0982943,0.22772783,-0.23151186,-0.18258993,0.47026336
1157806,ENCANA CORP,20171231,0.5166997,-0.022476897,0.3239736,0.2941749,0.34363854,-0.26198965,-0.54187906,-0.51211005,0.11449665,0.20157406,0.5441046,-0.15860525,0.24576071,-0.37746662,-0.39714977,0.5076567
1157806,ENCANA CORP,20181231,0.26270783,-0.036370367,0.11414983,0.1945808,0.14057498,-0.22141692,-0.47950554,-0.45311928,0.0074771047,0.2003318,0.5406455,-0.096541,0.22574995,-0.2307032,-0.1842562,0.4671184
1157817,"SITO MOBILE, LTD.",20171231,0.23608996,-0.034451798,0.09784833,0.19912288,0.113228425,-0.21873908,-0.47135213,-0.44588548,0.007139519,0.19717383,0.53568894,-0.10108355,0.2374497,-0.23003662,-0.17726758,0.47408468
1157817,"SITO MOBILE, LTD.",20181231,0.21552533,-0.028453186,0.10180063,0.21780463,0.083517544,-0.22419952,-0.45575327,-0.44252723,0.009453252,0.20076787,0.5343565,-0.113829106,0.2584306,-0.24751803,-0.18342422,0.49565297
1158420,CHINA HGS REAL ESTATE INC.,20170930,0.38152632,-0.0257691,0.21822366,0.22002456,0.22891062,-0.23959741,-0.4912688,-0.48465198,0.039940156,0.21284395,0.54816306,-0.14325015,0.22450191,-0.29423067,-0.2543419,0.49538988
1158420,CHINA HGS REAL ESTATE INC.,20180930,0.32238632,-0.03858362,0.16119537,0.21115908,0.18825117,-0.23174734,-0.49220693,-0.4668643,0.025111616,0.20439692,0.5466922,-0.119256735,0.22188717,-0.2604284,-0.2197625,0.47185537
1158780,PLURI INC.,20220630,0.2057959,-0.04641083,0.020009048,0.19003278,0.11946809,-0.20421582,-0.5156684,-0.4190349,0.018537499,0.17271698,0.5460409,-0.08909199,0.23238894,-0.17386058,-0.15355068,0.4494187
1158780,PLURI INC.,20230630,0.22459596,-0.038453758,0.059252642,0.18897289,0.120741144,-0.21127103,-0.494728,-0.43484393,0.010204896,0.18625414,0.5417036,-0.09242791,0.23152623,-0.19850361,-0.16177239,0.4606232
1158780,PLURISTEM THERAPEUTICS INC,20180630,0.15352549,-0.04334964,-0.11690638,0.16728014,0.13936634,-0.20917413,-0.61045533,-0.3517646,0.05209487,0.121149026,0.56309247,-0.031294253,0.20490497,-0.05697833,-0.11876175,0.3840571
1158780,PLURISTEM THERAPEUTICS INC,20200630,0.03957698,-0.053554654,-0.45099518,0.11150254,0.22914699,-0.21765925,-0.84016144,-0.124024376,0.18316416,-0.092164785,0.55630004,0.19474839,0.13806413,0.21661066,-0.15224537,0.2538827
1158863,"WAGEWORKS, INC.",20161231,0.28626353,-0.04272303,0.1298464,0.20454414,0.16120782,-0.2246342,-0.4879222,-0.45601654,0.014863029,0.2004123,0.54274416,-0.107063115,0.22188336,-0.24106947,-0.1967192,0.46481487
1158863,"WAGEWORKS, INC.",20170331,0.27595285,-0.029544309,0.13811377,0.19797674,0.14182457,-0.22315791,-0.46776652,-0.45333236,0.008932799,0.20039475,0.53573453,-0.10232819,0.2299683,-0.24472529,-0.19625571,0.48259166
1158863,"WAGEWORKS, INC.",20170630,0.18727624,-0.013485417,0.06791211,0.18966663,0.072775126,-0.22852008,-0.4573804,-0.43961546,0.00086868554,0.1966078,0.5289501,-0.087970644,0.2479999,-0.21323511,-0.1560458,0.48052233
1158863,"WAGEWORKS, INC.",20170930,0.25817758,-0.07602401,0.09724636,0.21006575,0.1571933,-0.21209942,-0.49889112,-0.44382173,0.021321453,0.17856716,0.5399699,-0.08973122,0.23066129,-0.2325969,-0.21470603,0.4507062
1158863,"WAGEWORKS, INC.",20171231,0.2624861,-0.03752181,0.1142251,0.19641595,0.13953903,-0.22064655,-0.4791501,-0.45145285,0.007863399,0.19930172,0.53980494,-0.09833349,0.22644977,-0.23158446,-0.18438579,0.46814662
1159167,IROBOT CORP,20171231,0.28325492,-0.04376453,0.12853077,0.20189387,0.15787119,-0.22063851,-0.48385563,-0.453853,0.013071299,0.19754249,0.541538,-0.104498774,0.22432685,-0.23962846,-0.19738139,0.46805674
1159167,IROBOT CORP,20181231,0.26586688,-0.036926165,0.118926354,0.19702217,0.14000447,-0.21960871,-0.47609752,-0.4509867,0.007703483,0.198697,0.53879106,-0.10039418,0.22767852,-0.2338365,-0.18649891,0.4723143
1159167,IROBOT CORP,20191231,0.25970763,-0.036236376,0.11340434,0.19526404,0.13544098,-0.21948783,-0.47592965,-0.45087057,0.006544903,0.19861773,0.53853357,-0.09882164,0.22862457,-0.23139195,-0.183175,0.4713675
1159167,IROBOT CORP,20201231,0.2711283,-0.04240054,0.119294085,0.19950289,0.14729133,-0.21992709,-0.48214388,-0.45237657,0.0102017,0.19815223,0.5418327,-0.100748405,0.22634757,-0.23512399,-0.19106267,0.46728164
1159167,IROBOT CORP,20211231,0.23621811,-0.036432445,0.08921007,0.19220708,0.1209792,-0.22524787,-0.48493358,-0.4503687,0.006709937,0.1980251,0.54231083,-0.089816555,0.23120415,-0.22168691,-0.17571837,0.4592564
1159167,IROBOT CORP,20221231,0.23179217,-0.028469399,0.09231063,0.18999165,0.112340905,-0.22277094,-0.47335386,-0.44684333,0.004311409,0.19715203,0.5357284,-0.0921093,0.23387949,-0.22121619,-0.17125258,0.46981916
1160945,NOVA STAR INNOVATIONS INC,20181231,0.80846643,0.2818249,0.53502595,0.04636593,0.70693654,-0.14860015,-0.22914052,-0.5136208,0.06908151,0.16055231,0.26291347,0.14413486,-0.03510997,-0.15081453,-0.15576154,0.56752634
1161582,"GROWLIFE, INC.",20171231,0.24340825,-0.030795947,0.102064066,0.18859108,0.12583677,-0.21794353,-0.47213584,-0.44784814,0.004569374,0.19730867,0.53339005,-0.091415495,0.22788092,-0.22295181,-0.17406122,0.46971878
1161582,"GROWLIFE, INC.",20181231,0.2442824,-0.032235444,0.10052853,0.19112778,0.12396915,-0.2213438,-0.4754585,-0.44874728,0.0049476437,0.19756106,0.5368509,-0.093688324,0.23020871,-0.22429691,-0.17564149,0.46897686
1161582,"GROWLIFE, INC.",20191231,0.24678971,-0.03261304,0.10291106,0.19151969,0.12644577,-0.22094914,-0.4752822,-0.4492727,0.00528137,0.19805399,0.53687906,-0.09392473,0.22917643,-0.2252763,-0.17664883,0.46859574
1161582,"GROWLIFE, INC.",20201231,0.03416972,-0.10919773,-0.24183074,0.05547133,-0.038317986,0.057787463,-0.34903485,-0.2822937,-0.0027069487,-0.15051275,0.37350738,-0.033477362,0.46766263,-0.11208147,-0.26917997,0.734723
1161582,"GROWLIFE, INC.",20211231,0.23434722,-0.048537403,0.08787023,0.17365386,0.122176886,-0.19043459,-0.45635307,-0.44162273,-0.0016362555,0.17221564,0.5191071,-0.09077629,0.24612269,-0.21475524,-0.18270917,0.4913638
1162283,MORGAN GROUP HOLDING CO,20181231,-5.120244,-6.667962,1.8505667,17.006319,-7.3737836,-4.3563957,-2.7883868,-9.4790535,1.9921502,1.6370883,12.898655,-9.258068,22.327698,-15.987595,-17.870089,15.45164
1162896,"WIZARD ENTERTAINMENT, INC.",20171231,0.2442572,-0.03818065,0.09736658,0.1895679,0.12592757,-0.21966158,-0.47701138,-0.44678074,0.0048476905,0.1918805,0.53769135,-0.08866835,0.23058757,-0.22246388,-0.18001065,0.4642831
1163165,CONOCOPHILLIPS,20181231,0.22660285,-0.04314533,0.085877605,0.19733785,0.10407919,-0.22058097,-0.48061907,-0.44462788,0.008739781,0.18759549,0.54298663,-0.09506141,0.24935973,-0.228104,-0.18859091,0.47230458
1163165,CONOCOPHILLIPS,20191231,0.31795183,-0.044101745,0.15755805,0.20887128,0.18662836,-0.22742243,-0.48922187,-0.46669817,0.021538682,0.20282994,0.5409956,-0.11886977,0.2224218,-0.2594411,-0.21689773,0.47584188
1163165,CONOCOPHILLIPS,20201231,0.25218803,-0.034863845,0.10690909,0.19352962,0.13044131,-0.22102062,-0.4768011,-0.45072526,0.0058470145,0.19886112,0.538435,-0.09601155,0.22890773,-0.2281706,-0.17955324,0.4686243
1163302,UNITED STATES STEEL CORP,20171231,0.24694584,-0.043327853,0.093758516,0.19445373,0.13334934,-0.22454146,-0.49161813,-0.45323837,0.008713312,0.19864777,0.54606324,-0.0902918,0.22805654,-0.224606,-0.18174855,0.45459208
1163302,UNITED STATES STEEL CORP,20181231,0.26932627,-0.03693044,0.123851426,0.19583385,0.1420218,-0.21521877,-0.47045434,-0.44877094,0.0061431825,0.19673458,0.5346605,-0.101854995,0.22661601,-0.23404995,-0.18578547,0.4768634
1163302,UNITED STATES STEEL CORP,20191231,0.23232207,-0.027306974,0.0941179,0.18962495,0.1113427,-0.22096325,-0.4698788,-0.4455815,0.0036286972,0.1963813,0.53385323,-0.093471944,0.23461019,-0.2214012,-0.17067513,0.47335064
1163302,UNITED STATES STEEL CORP,20201231,0.17530137,-0.05424203,-0.042126313,0.18223526,0.11081685,-0.2012606,-0.5465237,-0.38809383,0.022498816,0.14125088,0.54643965,-0.07243642,0.23683538,-0.12764104,-0.14136143,0.4455081
1163302,UNITED STATES STEEL CORP,20211231,0.23620613,-0.04625587,0.09420953,0.1973525,0.11613248,-0.21661761,-0.47848803,-0.44205266,0.0074009523,0.18817982,0.53789914,-0.09127253,0.2386343,-0.22846803,-0.18568672,0.46703598
1163302,UNITED STATES STEEL CORP,20221231,0.31902805,0.038051084,0.25879392,0.23938376,0.1291815,-0.2803465,-0.3876993,-0.48890686,0.012813643,0.22690359,0.503936,-0.113322616,0.22584824,-0.34538007,-0.2410357,0.49064896
1164256,"DAYBREAK OIL & GAS, INC.",20180228,0.24532714,-0.03175439,0.10231037,0.19126727,0.12653317,-0.21992391,-0.4742189,-0.448954,0.0058179274,0.19856986,0.5358726,-0.09372385,0.22828612,-0.22452316,-0.17560078,0.46820164
1164256,"DAYBREAK OIL & GAS, INC.",20190228,0.2431142,-0.038355708,0.09927701,0.19306582,0.12425617,-0.21807829,-0.4755833,-0.44773847,0.005423125,0.1952742,0.53647864,-0.09385514,0.23120557,-0.2258109,-0.17795925,0.46663833
1164256,"DAYBREAK OIL & GAS, INC.",20200229,0.24421346,-0.032626346,0.100903,0.19151697,0.124821514,-0.22004981,-0.47467124,-0.44869506,0.0053288303,0.19794771,0.5363413,-0.09401767,0.22948764,-0.22447684,-0.17541814,0.46839696
1164256,"DAYBREAK OIL & GAS, INC.",20220228,0.244519,-0.029215604,0.10423478,0.19205098,0.12272099,-0.22279842,-0.4737206,-0.44890395,0.0058002137,0.19907856,0.53666556,-0.09363388,0.23071608,-0.2264059,-0.17721827,0.47083166
1164863,"ENPRO INDUSTRIES, INC",20171231,0.24190176,-0.04070522,0.09598685,0.19159792,0.12802932,-0.2172362,-0.4786623,-0.44612747,0.006378643,0.19393332,0.5362355,-0.089168474,0.22819471,-0.22244568,-0.17854732,0.46310252
1164863,"ENPRO INDUSTRIES, INC",20181231,0.2750662,-0.037670434,0.122301154,0.19610156,0.15260726,-0.22290409,-0.48339278,-0.4556652,0.010321632,0.20138434,0.54348135,-0.09769714,0.22241764,-0.23280767,-0.19035332,0.46478397
1164888,"KYTO TECHNOLOGY & LIFE SCIENCE, INC.",20180331,0.2499108,-0.027698725,0.10773217,0.19029616,0.13201696,-0.22061872,-0.47187978,-0.4508859,0.00659528,0.20169905,0.5341556,-0.09402294,0.22379334,-0.2248322,-0.17467397,0.46782437
1164888,"KYTO TECHNOLOGY & LIFE SCIENCE, INC.",20190331,0.25271258,-0.090634435,0.038899846,0.22868095,0.19175732,-0.24261087,-0.5860479,-0.445513,0.05447557,0.18780042,0.5842713,-0.07291688,0.19927113,-0.20336449,-0.20945042,0.35463732
1165002,WESTWOOD HOLDINGS GROUP INC,20171231,0.30027646,-0.04722193,0.13947004,0.20710689,0.17480168,-0.22356983,-0.4903685,-0.45961994,0.019071348,0.1996395,0.5438005,-0.110665545,0.22156975,-0.24785805,-0.20759031,0.46531925
1165002,WESTWOOD HOLDINGS GROUP INC,20181231,0.34403676,-0.047889367,0.17845047,0.21773137,0.21178448,-0.23003131,-0.49554998,-0.47299445,0.032981083,0.20392212,0.5432503,-0.12782852,0.22085273,-0.27396,-0.23782808,0.47631484
1165002,WESTWOOD HOLDINGS GROUP INC,20191231,0.18926375,-0.008961052,0.07446254,0.19143686,0.07034526,-0.23425075,-0.4549728,-0.4431494,-0.00080153346,0.20000973,0.53136957,-0.089830324,0.2512749,-0.21759698,-0.15732497,0.48541
1165002,WESTWOOD HOLDINGS GROUP INC,20201231,0.6569304,0.013954967,0.41096172,0.3527129,0.4586871,-0.31105083,-0.61015123,-0.53059685,0.18712394,0.18750376,0.5509219,-0.15140119,0.25025636,-0.42264837,-0.5027234,0.5028665
1165002,WESTWOOD HOLDINGS GROUP INC,20211231,0.03227865,0.06584771,-0.0031796843,0.19264068,-0.0776578,-0.27257815,-0.3811496,-0.4333529,-0.02138007,0.20722637,0.5084865,-0.08809732,0.31862935,-0.20077385,-0.10083093,0.5574095
1165002,WESTWOOD HOLDINGS GROUP INC,20221231,0.24369228,-0.031652153,0.101102374,0.1921548,0.122237206,-0.22110453,-0.47431183,-0.4490004,0.0049953125,0.19821781,0.5369438,-0.09548126,0.2314678,-0.22547898,-0.17551695,0.47031346
1165320,GB SCIENCES INC,20210331,0.23703107,-0.03068231,0.096013956,0.19048071,0.11759612,-0.22058208,-0.47308153,-0.44721124,0.0044572093,0.19697152,0.53528965,-0.09331264,0.23220105,-0.22251411,-0.17280675,0.47003552
1165320,GB SCIENCES INC,20220331,0.24398132,-0.03251408,0.101031594,0.19160467,0.124393195,-0.21999295,-0.47441345,-0.44867137,0.005275253,0.19799048,0.5362877,-0.09416175,0.22977811,-0.22465998,-0.17543738,0.46875054
1165320,GB SCIENCES INC,20230331,0.24993268,-0.027619466,0.108368896,0.18954284,0.13253352,-0.21897937,-0.47132492,-0.45057577,0.0061398633,0.20181116,0.5342969,-0.092666015,0.22295801,-0.2243822,-0.17381515,0.46658155
1166003,"XPO LOGISTICS, INC.",20171231,0.18882543,-0.007766515,0.073245965,0.18643032,0.07004863,-0.2266184,-0.44964388,-0.43856537,-0.0020155497,0.19639762,0.524534,-0.089947656,0.24834624,-0.21280149,-0.15251061,0.48795962
1166003,"XPO LOGISTICS, INC.",20181231,0.27100587,-0.038594455,0.12157772,0.1978537,0.14594746,-0.21914372,-0.4776647,-0.45149606,0.00872859,0.19867486,0.53897786,-0.101320215,0.22529502,-0.23416357,-0.18791266,0.47059292
1166003,"XPO LOGISTICS, INC.",20191231,0.25806236,-0.032834902,0.11505721,0.19432078,0.1328883,-0.21741068,-0.47035387,-0.44958842,0.0054746233,0.19892664,0.53519154,-0.099978134,0.2286741,-0.23101805,-0.18039884,0.475447
1166126,J C PENNEY CO INC,20180131,0.30717304,-0.046603546,0.14661595,0.20965855,0.18075714,-0.22383858,-0.48948234,-0.46142513,0.021794364,0.20066223,0.5427911,-0.11415429,0.22096734,-0.25275227,-0.21228021,0.46702525
1166126,J C PENNEY CO INC,20190131,0.36305222,-0.045930296,0.19679439,0.22286129,0.2297267,-0.22952206,-0.4953143,-0.47611082,0.04193771,0.20499732,0.54195297,-0.13223292,0.21856913,-0.28489727,-0.25308543,0.47928077
1166126,J C PENNEY CO INC,20200131,0.36223096,-0.045816466,0.19657588,0.22334601,0.22878376,-0.22925033,-0.49454725,-0.47578555,0.04192412,0.20498337,0.54145795,-0.1329392,0.21889773,-0.28511417,-0.25266245,0.47975007
1166388,VERINT SYSTEMS INC,20180131,0.4185067,-0.03845416,0.24350676,0.24111022,0.27021524,-0.23412628,-0.5003175,-0.4897446,0.061028764,0.20664257,0.53905106,-0.14109546,0.22031756,-0.31855863,-0.2934943,0.48700324
1166388,VERINT SYSTEMS INC,20190131,0.2438074,-0.030081898,0.102739386,0.19101979,0.122173145,-0.22058947,-0.47220245,-0.44843376,0.004547816,0.19800279,0.5354166,-0.094680324,0.23105425,-0.22515354,-0.1752219,0.47200307
1166388,VERINT SYSTEMS INC,20200131,0.2674687,-0.040579394,0.11646507,0.19664212,0.14480224,-0.22035389,-0.4815278,-0.45233995,0.008533701,0.19820751,0.5406674,-0.09861335,0.22588871,-0.23252401,-0.1877214,0.46744666
1166691,COMCAST CORP,20171231,0.1514022,-0.022455633,0.042755835,0.19838521,0.042016458,-0.22490782,-0.4534717,-0.428475,0.003313519,0.18645212,0.5253508,-0.08620371,0.26488176,-0.21347977,-0.15741485,0.4834764
1166691,COMCAST CORP,20181231,0.27090687,-0.04371564,0.11729018,0.19973062,0.14891797,-0.22109342,-0.4849949,-0.45258766,0.010606565,0.19824417,0.5424417,-0.10005016,0.22457446,-0.23379588,-0.19019923,0.46380967
1166691,COMCAST CORP,20191231,0.2706123,-0.04318273,0.11758091,0.1995837,0.1482238,-0.22115144,-0.48437965,-0.4527043,0.010367848,0.19847773,0.54232645,-0.10010378,0.22485305,-0.23400864,-0.19000755,0.4643642
1166691,COMCAST CORP,20201231,0.27324766,-0.044272393,0.118958585,0.20051911,0.15072295,-0.22144595,-0.48567903,-0.45301235,0.011109136,0.19836594,0.54295087,-0.10084737,0.2243391,-0.23474672,-0.19148862,0.46366122
1166691,COMCAST CORP,20211231,0.27735057,-0.04330732,0.12486882,0.20034108,0.15256509,-0.22053884,-0.48207605,-0.45363134,0.010569565,0.19847825,0.54114807,-0.10229864,0.22421838,-0.23750934,-0.1931121,0.46684015
1166691,COMCAST CORP,20221231,0.29786447,-0.04374993,0.1423698,0.20474258,0.17021208,-0.22166432,-0.48298723,-0.45866024,0.016398206,0.19968173,0.53970826,-0.11038612,0.22251041,-0.24853657,-0.20521751,0.47108236
1166708,"BROWNIE'S MARINE GROUP, INC",20191231,0.23829344,-0.03629431,0.09134666,0.1865477,0.12219373,-0.21375702,-0.47390383,-0.44659808,0.003039062,0.1924255,0.53442395,-0.09321053,0.23255028,-0.21842322,-0.17212772,0.4702606
1166708,"BROWNIE'S MARINE GROUP, INC",20211231,0.25704974,-0.037508428,0.11307911,0.19462739,0.13300179,-0.21453623,-0.47103712,-0.45183188,0.008664634,0.19548735,0.5367693,-0.09979243,0.23679708,-0.23511778,-0.19064602,0.47793734
1167419,"RIOT BLOCKCHAIN, INC.",20181231,0.14030886,-0.07023218,-0.17188852,0.17772079,0.15230638,-0.19888195,-0.6486279,-0.33010694,0.07145158,0.08923241,0.56625044,-0.022973042,0.21180974,-0.035205342,-0.135441,0.37140542
